,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
400,308,Théo Maledon,PG,22,TOT,17,1,12.5,1.2,4.1,.286,0.3,1.8,.167,0.9,2.4,.375,.321,0.8,0.9,.933,0.2,1.2,1.4,1.6,0.4,0.0,1.1,1.2,3.5,2024
401,308,Théo Maledon,PG,22,CHO,13,1,15.4,1.5,5.1,.288,0.4,2.3,.167,1.1,2.8,.389,.326,0.8,0.9,.917,0.3,1.5,1.8,2.2,0.5,0.0,1.2,1.4,4.2,2024
402,308,Théo Maledon,PG,22,PHO,4,0,3.3,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.8,0.8,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.8,1.3,2024
403,309,Sandro Mamukelashvili,C,24,SAS,40,0,7.3,1.2,2.4,.474,0.3,1.1,.262,0.9,1.4,.636,.531,0.4,0.5,.762,0.9,1.3,2.2,0.9,0.2,0.2,0.3,0.7,3.0,2024
404,310,Terance Mann,SG,27,LAC,69,65,25.2,3.2,6.5,.488,1.0,2.8,.338,2.2,3.7,.602,.561,1.0,1.3,.828,1.1,2.1,3.3,1.6,0.6,0.2,0.6,1.9,8.3,2024
405,311,Tre Mann,PG,22,TOT,35,22,22.7,3.3,7.3,.451,1.0,3.0,.343,2.3,4.3,.526,.521,0.9,1.2,.744,0.5,3.1,3.6,3.6,1.0,0.0,1.5,1.2,8.6,2024
406,311,Tre Mann,PG,22,OKC,13,0,9.2,1.5,3.1,.500,0.6,1.5,.421,0.9,1.6,.571,.600,0.1,0.1,1.000,0.3,1.5,1.8,1.5,0.2,0.0,0.7,0.2,3.8,2024
407,311,Tre Mann,PG,22,CHO,22,22,30.8,4.4,9.9,.442,1.3,3.9,.326,3.1,6.0,.519,.507,1.4,1.9,.738,0.6,4.0,4.6,4.9,1.5,0.0,2.0,1.7,11.4,2024
408,312,Boban Marjanović,C,35,HOU,13,0,4.5,0.9,2.0,.462,0.0,0.2,.000,0.9,1.8,.500,.462,0.6,0.8,.727,0.5,1.3,1.8,0.4,0.0,0.1,0.2,0.4,2.5,2024
409,313,Lauri Markkanen,PF,26,UTA,55,55,33.1,7.8,16.2,.480,3.2,8.0,.399,4.6,8.2,.559,.578,4.5,5.0,.899,2.2,5.9,8.2,2.0,0.9,0.5,1.4,1.8,23.2,2024
410,314,Naji Marshall,SF,26,NOP,64,1,19.4,2.6,5.7,.464,0.9,2.3,.389,1.7,3.4,.516,.544,1.0,1.3,.786,0.8,2.9,3.7,2.0,0.8,0.2,1.0,1.4,7.2,2024
411,315,Caleb Martin,SF,28,MIA,58,19,27.1,3.8,8.7,.434,1.3,3.6,.356,2.5,5.1,.490,.508,1.2,1.6,.783,1.2,3.3,4.5,2.2,0.7,0.4,1.2,2.0,10.0,2024
412,316,Cody Martin,SF,28,CHO,28,22,26.9,2.9,7.7,.381,1.0,3.1,.314,2.0,4.6,.426,.444,0.7,1.2,.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5,2024
413,317,KJ Martin,SF,23,TOT,58,2,12.1,1.5,2.9,.521,0.1,0.5,.286,1.4,2.4,.567,.544,0.4,0.7,.537,0.7,1.5,2.1,0.8,0.4,0.2,0.5,1.7,3.6,2024
414,317,KJ Martin,SF,23,LAC,2,0,15.5,2.0,5.0,.400,0.5,2.5,.200,1.5,2.5,.600,.450,0.5,1.0,.500,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0,2024
415,317,KJ Martin,SF,23,PHI,56,2,11.9,1.5,2.8,.528,0.1,0.4,.304,1.4,2.4,.566,.550,0.4,0.7,.538,0.7,1.5,2.1,0.9,0.3,0.2,0.5,1.7,3.5,2024
416,318,Garrison Mathews,SG,27,ATL,61,4,14.4,1.5,3.1,.476,1.2,2.7,.469,0.2,0.4,.519,.677,0.5,0.6,.816,0.2,1.1,1.4,0.5,0.2,0.1,0.3,1.8,4.7,2024
417,319,Bennedict Mathurin,SF,21,IND,59,19,26.1,5.0,11.2,.446,1.4,3.6,.374,3.7,7.6,.481,.507,3.1,3.8,.821,1.0,2.9,4.0,2.0,0.6,0.2,1.6,2.0,14.5,2024
418,320,Wesley Matthews,SG,37,ATL,35,3,11.7,1.0,2.8,.351,0.7,2.0,.348,0.3,0.8,.357,.474,0.5,0.6,.727,0.3,1.3,1.5,0.6,0.4,0.3,0.2,1.2,3.1,2024
419,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
420,321,Tyrese Maxey,PG,23,PHI,66,66,37.5,9.0,20.2,.448,3.0,8.2,.374,6.0,12.0,.498,.523,4.7,5.4,.865,0.5,3.2,3.7,6.3,1.0,0.5,1.7,2.2,25.8,2024
421,322,Skylar Mays,PG-SG,26,TOT,35,5,12.2,1.8,4.5,.399,0.5,1.5,.296,1.3,3.0,.452,.449,0.4,0.5,.765,0.3,0.9,1.2,2.4,0.6,0.1,0.6,0.7,4.4,2024
422,322,Skylar Mays,PG,26,POR,21,5,17.0,2.5,6.6,.384,0.7,2.3,.286,1.9,4.2,.438,.435,0.6,0.8,.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3,2024
423,322,Skylar Mays,SG,26,LAL,14,0,5.1,0.7,1.4,.500,0.1,0.4,.400,0.6,1.1,.533,.550,0.0,0.0,,0.1,0.4,0.4,0.6,0.4,0.1,0.1,0.4,1.6,2024
424,323,Miles McBride,PG,23,NYK,63,14,19.3,3.0,6.6,.453,1.6,3.9,.416,1.4,2.8,.506,.574,0.6,0.7,.851,0.4,0.9,1.4,1.6,0.7,0.1,0.4,1.6,8.2,2024
425,324,CJ McCollum,PG,32,NOP,60,60,32.2,7.0,15.5,.452,3.4,8.2,.413,3.6,7.3,.495,.561,1.8,2.2,.823,0.6,3.8,4.3,4.6,1.0,0.6,1.6,2.0,19.1,2024
426,325,T.J. McConnell,PG,31,IND,66,4,18.0,4.4,8.0,.546,0.2,0.6,.378,4.2,7.5,.559,.560,0.7,0.9,.783,0.5,2.2,2.7,5.3,1.0,0.1,1.5,1.1,9.7,2024
427,326,Jaden McDaniels,SF,23,MIN,66,65,29.3,4.3,8.9,.489,1.2,3.6,.340,3.1,5.3,.589,.557,0.8,1.1,.716,0.8,2.3,3.2,1.4,0.9,0.6,1.2,3.1,10.7,2024
428,327,Jalen McDaniels,SF,26,TOR,45,1,10.4,1.3,3.7,.358,0.2,1.5,.167,1.1,2.2,.485,.391,0.5,0.6,.724,0.3,1.3,1.6,0.7,0.4,0.1,0.6,1.0,3.3,2024
429,328,Doug McDermott,SF,32,TOT,60,0,14.3,1.9,4.4,.429,1.5,3.6,.407,0.4,0.8,.520,.594,0.2,0.3,.579,0.2,0.8,1.0,1.1,0.2,0.0,0.5,1.0,5.5,2024
430,328,Doug McDermott,SF,32,SAS,46,0,15.2,2.1,4.7,.442,1.7,3.8,.439,0.4,0.9,.452,.619,0.2,0.4,.588,0.2,0.9,1.0,1.2,0.2,0.0,0.5,1.0,6.0,2024
431,328,Doug McDermott,SF,32,IND,14,0,11.2,1.4,3.6,.373,0.9,3.1,.279,0.5,0.6,.875,.490,0.1,0.1,.500,0.1,0.6,0.6,0.7,0.2,0.0,0.3,0.9,3.6,2024
432,329,JaVale McGee,C,36,SAC,44,0,7.5,1.7,2.8,.605,0.0,0.1,.200,1.7,2.7,.622,.609,0.6,1.0,.581,0.9,1.8,2.7,0.3,0.3,0.5,0.7,1.0,4.0,2024
433,330,Bryce McGowens,SG,21,CHO,55,13,14.9,1.7,3.8,.444,0.6,1.7,.333,1.1,2.1,.535,.519,1.0,1.3,.761,0.3,1.5,1.7,0.8,0.4,0.1,0.5,1.3,4.9,2024
434,331,Jordan McLaughlin,PG,27,MIN,50,0,10.8,1.2,2.6,.473,0.8,1.6,.500,0.4,1.0,.429,.628,0.2,0.2,.667,0.3,1.0,1.3,2.0,0.6,0.1,0.3,0.5,3.4,2024
435,332,De'Anthony Melton,SG,25,PHI,36,33,27.8,3.8,9.7,.391,2.1,5.8,.362,1.7,3.9,.433,.499,1.8,2.2,.835,0.8,3.1,3.8,3.1,1.6,0.4,1.1,2.3,11.5,2024
436,333,Nathan Mensah,C,25,CHO,25,0,12.3,0.5,1.1,.429,0.0,0.0,,0.5,1.1,.429,.429,0.4,0.5,.750,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3,2024
437,334,Sam Merrill,SG,27,CLE,59,1,17.8,2.7,6.6,.407,2.4,5.9,.410,0.3,0.7,.385,.591,0.4,0.5,.929,0.4,1.6,2.0,1.8,0.3,0.1,0.3,1.2,8.2,2024
438,335,Chimezie Metu,C,26,TOT,45,7,14.6,2.1,4.2,.492,0.4,1.6,.243,1.7,2.6,.639,.537,1.2,1.3,.900,0.8,2.6,3.3,0.8,0.7,0.4,0.8,1.4,5.7,2024
439,335,Chimezie Metu,C,26,PHO,37,5,12.1,1.8,3.5,.508,0.4,1.4,.294,1.4,2.1,.646,.565,1.0,1.2,.884,0.6,2.3,3.0,0.5,0.5,0.2,0.7,1.1,5.0,2024
440,335,Chimezie Metu,C,26,DET,8,2,26.4,3.4,7.4,.458,0.3,2.4,.105,3.1,5.0,.625,.475,2.0,2.1,.941,1.3,3.8,5.0,2.0,1.6,0.9,1.4,2.9,9.0,2024
441,336,Vasilije Micić,PG,30,TOT,54,15,19.2,2.6,6.1,.437,0.7,2.4,.273,2.0,3.6,.549,.492,1.0,1.2,.803,0.3,1.1,1.4,4.2,0.5,0.1,1.6,1.1,6.9,2024
442,336,Vasilije Micić,PG,30,OKC,30,0,12.0,1.2,3.0,.407,0.4,1.5,.244,0.9,1.5,.565,.467,0.5,0.6,.737,0.0,0.8,0.8,2.5,0.3,0.1,1.0,0.7,3.3,2024
443,336,Vasilije Micić,PG,30,CHO,24,15,28.1,4.4,9.8,.449,1.0,3.6,.287,3.4,6.2,.544,.502,1.6,2.0,.830,0.5,1.6,2.2,6.3,0.8,0.1,2.3,1.5,11.5,2024
444,337,Khris Middleton,SF,32,MIL,50,50,27.1,5.8,11.8,.488,1.7,4.6,.378,4.0,7.2,.558,.562,1.8,2.2,.836,0.7,3.9,4.6,5.3,0.9,0.3,2.2,2.6,15.1,2024
445,338,Brandon Miller,SF,21,CHO,69,63,32.3,6.4,14.7,.436,2.4,6.6,.368,4.0,8.1,.490,.518,1.8,2.2,.809,0.8,3.4,4.3,2.4,0.9,0.6,1.7,2.5,17.1,2024
446,339,Jordan Miller,SF,24,LAC,8,0,3.5,0.6,1.1,.556,0.1,0.3,.500,0.5,0.9,.571,.611,0.3,0.3,1.000,0.4,0.3,0.6,0.0,0.0,0.0,0.1,0.3,1.6,2024
447,340,Leonard Miller,SF,20,MIN,12,0,3.2,0.8,1.1,.692,0.2,0.3,.500,0.6,0.8,.778,.769,0.0,0.0,,0.2,0.9,1.1,0.6,0.2,0.1,0.1,0.3,1.7,2024
448,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
449,341,Dariq Whitehead,SF,19,BRK,2,0,12.0,0.5,2.5,.200,0.0,1.5,.000,0.5,1.0,.500,.200,0.5,1.0,.500,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,2024
450,342,Patty Mills,PG,35,TOT,30,5,13.2,1.5,4.1,.355,0.8,2.7,.284,0.7,1.4,.488,.448,0.3,0.3,1.000,0.3,0.8,1.1,1.1,0.7,0.0,0.5,1.0,4.0,2024
451,342,Patty Mills,PG,35,ATL,19,0,10.6,1.0,2.7,.373,0.7,1.8,.382,0.3,0.9,.353,.500,0.0,0.0,,0.3,0.8,1.1,0.7,0.5,0.1,0.4,0.9,2.7,2024
452,342,Patty Mills,PG,35,MIA,11,5,17.6,2.3,6.6,.342,0.9,4.3,.213,1.4,2.4,.577,.411,0.8,0.8,1.000,0.4,0.9,1.3,1.7,1.0,0.0,0.7,1.2,6.3,2024
453,343,Shake Milton,SG,27,TOT,48,0,12.1,1.6,4.1,.405,0.4,1.3,.281,1.3,2.7,.466,.451,0.8,1.0,.816,0.3,1.3,1.6,1.3,0.4,0.1,0.6,1.1,4.5,2024
454,343,Shake Milton,SG,27,MIN,38,0,12.9,1.7,4.2,.400,0.4,1.4,.264,1.3,2.8,.467,.444,0.9,1.2,.818,0.2,1.2,1.3,1.3,0.4,0.1,0.7,1.2,4.7,2024
455,343,Shake Milton,SG,27,DET,4,0,15.8,2.8,6.5,.423,0.8,2.3,.333,2.0,4.3,.471,.481,0.5,0.8,.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8,2024
456,343,Shake Milton,SG,27,NYK,6,0,4.5,0.7,1.5,.444,0.2,0.3,.500,0.5,1.2,.429,.500,0.3,0.3,1.000,0.0,1.0,1.0,0.7,0.2,0.0,0.0,1.2,1.8,2024
457,344,Justin Minaya,SF,24,POR,28,0,7.7,0.4,1.5,.293,0.2,0.9,.231,0.2,0.5,.400,.366,0.1,0.3,.500,0.5,0.6,1.1,0.3,0.2,0.3,0.3,0.6,1.2,2024
458,345,Josh Minott,SF,21,MIN,27,0,2.9,0.5,1.1,.448,0.1,0.3,.250,0.4,0.8,.524,.483,0.4,0.5,.857,0.1,0.4,0.5,0.2,0.2,0.2,0.1,0.4,1.5,2024
459,346,Davion Mitchell,PG,25,SAC,66,4,14.5,1.9,4.1,.469,0.7,2.0,.361,1.2,2.1,.572,.557,0.4,0.5,.686,0.2,1.0,1.2,1.7,0.2,0.0,0.6,1.2,4.9,2024
460,347,Donovan Mitchell,SG,27,CLE,52,52,35.3,9.2,19.8,.463,3.3,8.9,.368,5.9,10.9,.541,.546,5.1,5.8,.868,0.8,4.3,5.1,6.0,1.8,0.5,2.8,2.2,26.8,2024
461,348,Evan Mobley,PF,22,CLE,45,45,30.8,6.6,11.1,.591,0.4,1.1,.388,6.1,10.0,.613,.610,2.4,3.4,.710,2.3,7.4,9.7,3.2,0.9,1.5,1.8,2.8,16.0,2024
462,349,Isaiah Mobley,PF,24,CLE,7,0,7.4,0.7,1.9,.385,0.3,1.0,.286,0.4,0.9,.500,.462,0.0,0.0,,0.0,0.9,0.9,0.9,0.1,0.0,0.1,0.7,1.7,2024
463,350,Malik Monk,SG,25,SAC,72,0,26.0,5.5,12.4,.443,2.1,5.9,.350,3.4,6.5,.528,.526,2.4,2.8,.829,0.4,2.6,2.9,5.1,0.6,0.5,2.1,2.2,15.4,2024
464,351,Moses Moody,SG,21,GSW,60,8,17.4,3.0,6.4,.469,1.1,3.1,.359,1.9,3.3,.571,.555,1.1,1.4,.805,1.0,2.0,3.0,0.8,0.7,0.4,0.7,1.3,8.2,2024
465,352,Xavier Moon,SG,29,LAC,9,0,4.1,0.6,1.6,.357,0.0,0.6,.000,0.6,1.0,.556,.357,0.1,0.2,.500,0.2,0.3,0.6,0.8,0.1,0.1,0.4,0.4,1.2,2024
466,353,Taze Moore,SG,25,POR,3,0,3.3,1.0,1.7,.600,0.0,0.7,.000,1.0,1.0,1.000,.600,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.7,2.0,2024
467,354,Wendell Moore Jr.,SG,22,MIN,20,0,3.1,0.3,0.7,.462,0.0,0.2,.000,0.3,0.5,.667,.462,0.0,0.0,,0.0,0.5,0.5,0.2,0.3,0.1,0.2,0.2,0.6,2024
468,355,Ja Morant,PG,24,MEM,9,9,35.3,8.9,18.9,.471,1.6,5.7,.275,7.3,13.2,.555,.512,5.8,7.1,.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,2024
469,356,Marcus Morris,PF,34,TOT,46,7,17.0,2.4,5.5,.440,1.0,2.5,.409,1.4,3.0,.467,.534,0.8,0.9,.833,0.5,2.3,2.8,0.8,0.3,0.3,0.6,1.5,6.6,2024
470,356,Marcus Morris,PF,34,PHI,37,7,17.2,2.4,5.5,.439,1.0,2.4,.400,1.5,3.1,.470,.527,0.8,1.0,.861,0.5,2.5,2.9,0.7,0.4,0.3,0.5,1.6,6.7,2024
471,356,Marcus Morris,PF,34,CLE,9,0,16.0,2.3,5.2,.447,1.2,2.8,.440,1.1,2.4,.455,.564,0.4,0.7,.667,0.3,1.9,2.2,1.0,0.2,0.2,1.0,0.9,6.3,2024
472,357,Markieff Morris,PF,34,DAL,22,1,7.9,0.9,2.5,.370,0.6,1.5,.382,0.3,0.9,.350,.491,0.1,0.2,.750,0.2,1.2,1.4,0.5,0.2,0.0,0.5,0.5,2.5,2024
473,358,Monte Morris,PG,28,TOT,27,0,14.9,2.0,4.9,.409,0.8,2.1,.362,1.2,2.7,.446,.489,0.4,0.6,.706,0.2,1.4,1.6,2.2,0.7,0.2,0.2,0.4,5.2,2024
474,358,Monte Morris,PG,28,DET,6,0,11.3,2.0,5.5,.364,0.3,1.8,.182,1.7,3.7,.455,.394,0.2,0.3,.500,0.3,1.7,2.0,1.3,0.2,0.2,0.3,0.2,4.5,2024
475,358,Monte Morris,PG,28,MIN,21,0,15.9,2.0,4.7,.424,0.9,2.2,.404,1.1,2.5,.442,.520,0.5,0.7,.733,0.2,1.3,1.5,2.5,0.8,0.2,0.2,0.5,5.4,2024
476,359,Trey Murphy III,SF,23,NOP,51,18,28.6,4.6,10.7,.434,2.8,7.6,.372,1.8,3.0,.591,.567,2.0,2.5,.792,0.7,4.1,4.8,2.1,0.8,0.5,0.6,1.2,14.1,2024
477,360,Dejounte Murray,SG,27,ATL,74,74,35.6,8.6,18.7,.461,2.6,7.1,.364,6.0,11.6,.520,.530,2.7,3.4,.799,0.8,4.6,5.3,6.4,1.4,0.3,2.6,1.7,22.5,2024
478,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
479,361,Jamal Murray,PG,26,DEN,54,54,32.1,7.9,16.7,.475,2.4,5.6,.419,5.6,11.1,.503,.545,2.7,3.2,.855,0.7,3.4,4.1,6.7,1.0,0.6,2.1,1.8,20.9,2024
480,362,Keegan Murray,SF,23,SAC,71,71,33.3,5.7,12.4,.463,2.3,6.4,.361,3.5,6.0,.571,.556,1.3,1.6,.819,1.3,4.0,5.3,1.6,1.0,0.7,0.9,2.7,15.1,2024
481,363,Kris Murray,SF,23,POR,56,23,20.1,2.1,5.3,.403,0.7,2.6,.265,1.4,2.7,.536,.468,0.5,0.8,.614,1.1,2.1,3.2,1.3,0.9,0.3,0.8,1.3,5.5,2024
482,364,Mike Muscala,C,32,TOT,48,6,11.6,1.1,3.1,.358,0.6,2.0,.298,0.5,1.1,.463,.453,0.4,0.5,.708,0.7,1.7,2.4,0.7,0.2,0.3,0.4,1.0,3.1,2024
483,364,Mike Muscala,C,32,WAS,24,2,14.1,1.4,3.8,.367,0.6,2.1,.275,0.8,1.6,.487,.444,0.6,0.8,.750,0.9,2.2,3.1,0.9,0.2,0.3,0.7,1.3,4.0,2024
484,364,Mike Muscala,C,32,DET,13,4,13.2,1.2,3.4,.341,1.0,2.6,.382,0.2,0.8,.200,.489,0.2,0.3,.500,0.8,1.5,2.2,0.8,0.2,0.4,0.2,1.0,3.5,2024
485,364,Mike Muscala,C,32,OKC,11,0,4.3,0.5,1.3,.357,0.1,0.8,.111,0.4,0.5,.800,.393,0.0,0.0,,0.2,0.7,0.9,0.2,0.1,0.1,0.1,0.3,1.0,2024
486,365,Svi Mykhailiuk,SF,26,BOS,35,0,8.5,1.0,2.8,.371,0.8,2.3,.350,0.2,0.5,.471,.515,0.1,0.2,.571,0.2,0.8,1.0,0.7,0.3,0.0,0.3,0.4,3.0,2024
487,366,Larry Nance Jr.,C,31,NOP,57,0,19.5,2.2,3.8,.583,0.5,1.1,.433,1.8,2.8,.639,.642,0.7,0.9,.741,1.5,3.5,5.0,1.6,0.9,0.3,0.8,1.5,5.6,2024
488,367,Pete Nance,PF,23,CLE,5,0,2.4,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.0,0.4,.000,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,2024
489,368,Andrew Nembhard,PG,24,IND,63,42,24.7,3.9,7.8,.498,0.9,2.5,.359,3.0,5.3,.563,.555,0.7,0.8,.804,0.6,1.5,2.1,4.1,0.9,0.1,1.5,2.0,9.3,2024
490,369,Aaron Nesmith,SF,24,IND,67,42,27.6,4.4,8.9,.493,2.0,4.7,.425,2.4,4.2,.570,.606,1.4,1.8,.756,0.9,2.9,3.8,1.5,0.9,0.7,0.9,3.3,12.1,2024
491,370,Georges Niang,PF,30,CLE,77,10,22.4,3.5,7.8,.447,1.8,4.9,.372,1.7,2.9,.573,.563,0.6,0.8,.862,0.3,3.2,3.5,1.2,0.4,0.2,0.9,2.4,9.4,2024
492,371,Daishen Nix,PG,21,MIN,13,0,3.5,0.6,1.7,.364,0.4,1.2,.333,0.2,0.5,.429,.477,0.1,0.3,.250,0.0,0.2,0.2,0.4,0.4,0.0,0.2,0.1,1.7,2024
493,372,Zeke Nnaji,PF,23,DEN,53,0,9.8,1.2,2.6,.449,0.1,0.4,.238,1.1,2.2,.487,.467,0.8,1.1,.712,1.1,1.0,2.1,0.6,0.2,0.7,0.5,1.4,3.2,2024
494,373,Jaylen Nowell,SG,24,MEM,9,1,17.3,2.4,6.1,.400,0.4,2.6,.174,2.0,3.6,.563,.436,0.3,0.3,1.000,0.3,1.2,1.6,1.8,0.3,0.0,0.6,1.4,5.7,2024
495,374,Markquis Nowell,SG,24,TOR,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2024
496,375,Frank Ntilikina,PG,25,CHO,5,0,8.6,0.2,1.8,.111,0.2,1.6,.125,0.0,0.2,.000,.167,0.4,0.4,1.000,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,2024
497,376,Jusuf Nurkić,C,29,PHO,71,71,27.3,4.3,8.4,.511,0.3,1.3,.247,4.0,7.2,.557,.529,2.2,3.5,.639,3.0,8.0,11.0,3.8,1.0,1.0,2.2,3.3,11.2,2024
498,377,Jordan Nwora,SF,25,TOT,47,1,13.6,2.6,5.7,.454,0.8,2.5,.319,1.8,3.2,.560,.524,0.9,1.0,.857,0.5,2.3,2.7,1.2,0.5,0.2,1.0,1.0,6.9,2024
499,377,Jordan Nwora,SF,25,IND,18,0,10.2,2.1,4.6,.451,0.6,2.0,.306,1.4,2.6,.565,.518,0.5,0.6,.818,0.4,1.4,1.8,1.0,0.3,0.1,0.7,1.1,5.2,2024
500,377,Jordan Nwora,SF,25,TOR,29,1,15.7,2.9,6.4,.455,0.9,2.9,.325,2.0,3.6,.558,.527,1.1,1.3,.868,0.5,2.8,3.3,1.3,0.7,0.3,1.2,0.9,7.9,2024
501,378,Royce O'Neale,SF,30,TOT,73,13,24.8,2.8,6.8,.402,2.0,5.4,.376,0.7,1.5,.495,.549,0.3,0.4,.677,0.8,4.0,4.8,2.8,0.7,0.5,1.0,2.2,7.8,2024
502,378,Royce O'Neale,SF,30,BRK,49,6,24.5,2.6,6.6,.388,2.0,5.4,.366,0.6,1.2,.483,.537,0.3,0.4,.682,0.8,3.7,4.5,2.8,0.7,0.6,1.0,2.4,7.4,2024
503,378,Royce O'Neale,SF,30,PHO,24,7,25.3,3.1,7.3,.429,2.1,5.3,.397,1.0,2.0,.510,.571,0.3,0.4,.667,0.8,4.5,5.3,2.8,0.9,0.5,0.8,1.8,8.6,2024
504,379,Chuma Okeke,SF,25,ORL,43,8,9.8,0.9,2.5,.358,0.5,1.9,.288,0.4,0.7,.552,.463,0.1,0.2,.571,0.4,1.4,1.8,0.4,0.2,0.2,0.3,0.4,2.4,2024
505,380,Josh Okogie,SG,25,PHO,56,11,16.9,1.5,3.6,.414,0.5,1.7,.301,1.0,2.0,.509,.483,1.4,1.8,.745,1.3,1.4,2.7,1.1,0.8,0.4,0.6,1.2,4.9,2024
506,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
507,381,Onyeka Okongwu,C,23,ATL,55,8,25.5,4.1,6.6,.611,0.4,1.3,.333,3.6,5.4,.676,.642,1.7,2.1,.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,2024
508,382,Isaac Okoro,SF,23,CLE,65,41,27.4,3.4,7.1,.486,1.2,3.2,.388,2.2,3.9,.565,.573,1.3,1.9,.680,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.1,9.4,2024
509,383,Kelly Olynyk,C,32,TOT,73,22,22.1,3.4,6.2,.550,0.8,2.0,.385,2.7,4.3,.626,.611,1.8,2.2,.829,1.4,3.7,5.1,4.5,0.9,0.4,1.9,2.9,9.4,2024
510,383,Kelly Olynyk,C,32,UTA,50,8,20.4,2.9,5.2,.562,0.7,1.7,.429,2.2,3.5,.626,.632,1.6,1.9,.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1,2024
511,383,Kelly Olynyk,C,32,TOR,23,14,25.7,4.6,8.6,.535,0.8,2.6,.322,3.8,6.0,.626,.583,2.2,2.7,.810,1.6,3.5,5.1,4.7,1.4,0.7,2.5,3.6,12.3,2024
512,384,Eugene Omoruyi,SF,26,WAS,38,0,8.1,1.6,3.4,.473,0.2,0.9,.182,1.5,2.6,.571,.496,0.7,1.1,.700,0.8,1.2,1.9,0.7,0.6,0.1,0.5,1.4,4.2,2024
513,385,Cedi Osman,SF,28,SAS,72,3,17.6,2.6,5.3,.479,1.2,3.1,.389,1.4,2.3,.601,.591,0.5,0.7,.673,0.3,2.2,2.5,1.7,0.5,0.2,0.7,1.5,6.8,2024
514,386,Kelly Oubre Jr.,SF,28,PHI,63,47,30.1,5.6,12.8,.440,1.5,4.7,.312,4.2,8.1,.516,.498,2.5,3.3,.755,1.4,3.5,4.9,1.4,1.2,0.7,1.3,2.9,15.2,2024
515,387,Chris Paul,PG,38,GSW,52,15,26.1,3.5,7.9,.444,1.4,3.5,.386,2.2,4.4,.491,.530,0.8,1.0,.820,0.3,3.5,3.9,6.8,1.1,0.1,1.2,1.8,9.2,2024
516,388,Cameron Payne,PG,29,TOT,73,8,16.5,2.7,6.2,.440,1.3,3.4,.398,1.4,2.8,.490,.549,0.8,0.9,.866,0.3,1.2,1.5,2.6,0.5,0.1,0.8,1.6,7.6,2024
517,388,Cameron Payne,PG,29,MIL,47,2,14.9,2.1,4.7,.455,1.1,2.8,.397,1.0,1.9,.538,.572,0.8,0.9,.841,0.1,1.2,1.3,2.3,0.5,0.1,0.7,1.6,6.2,2024
518,388,Cameron Payne,PG,29,PHI,26,6,19.4,3.8,8.8,.426,1.8,4.4,.400,2.0,4.4,.452,.526,0.8,0.9,.913,0.5,1.2,1.8,3.0,0.5,0.2,1.2,1.8,10.1,2024
519,389,Gary Payton II,SG,31,GSW,41,0,15.3,2.2,4.1,.548,0.4,1.2,.340,1.8,2.9,.636,.598,0.3,0.5,.600,1.1,1.5,2.6,1.1,0.9,0.4,0.6,1.7,5.2,2024
